game,difficulty,session,id,timestep,band,T7,O1,C1,Fp1,O2,C2,Fp2,T8
FLAPPY,1,1,PTS92Q,43,alpha,-0.2709224939588041,-0.4625090010061992,-0.8308453348519905,-0.6115714346478257,-0.30329315726208567,-0.6234258618073222,-0.6058259672014249,-0.08752420570972441
FLAPPY,1,1,PTS92Q,44,alpha,-1.1089208906980843,-0.3580423299633252,-0.571567349012746,-0.6928293246673034,0.19039273962904674,-0.22723903318324784,-0.35462473473211736,-0.20143859050298277
FLAPPY,1,1,PTS92Q,45,alpha,-0.34518564981134586,0.06313272291431192,-0.16312004727002305,-0.13303764878728094,-0.6058982471852311,-0.27606545892031176,-0.07809297428879121,-0.18335181613860912
FLAPPY,1,1,PTS92Q,46,alpha,-0.5954920187862552,-0.9972386845595185,-0.7431083139384692,-0.4488737523016746,-0.9093929182862586,-0.8118054489025587,-0.2714383822412377,-0.012111450383584946
FLAPPY,1,1,PTS92Q,47,alpha,-0.9688053194226292,-0.9238908045188838,-1.0735625693914386,-0.9876367378731092,-1.077590538489278,-1.2456546374652162,-0.5727159287856513,0.02248008042300206
FLAPPY,1,1,PTS92Q,48,alpha,-0.7699496651885012,-0.6809702208601058,-0.09217834561041348,-0.6119922637707199,-0.5097013914280122,-0.08520846413871923,-0.4499761276988422,-0.17318380867680805
FLAPPY,1,1,PTS92Q,49,alpha,-0.2034904900757869,-0.3127303693752526,0.4878360503432081,-0.08706056115422504,-0.4801931267373593,0.5646035182269684,-0.01571486348928014,-0.3044814587287098
FLAPPY,1,1,PTS92Q,50,alpha,-0.16651377838420994,1.3189176998493366,0.11356465861436293,0.05318860126610066,1.8973111145324602,0.288552758225623,1.4606915874058015,-0.18273893945404807
FLAPPY,1,1,PTS92Q,51,alpha,-0.3782350403605789,-0.42198315083929916,-0.6709102026556434,-0.3835724450354885,-0.0881014136691241,-0.8322660317946127,-0.3957968615473183,-0.49754636191267926
FLAPPY,1,1,PTS92Q,52,alpha,-0.5579158536249132,-0.7357960472188285,0.06685746356588229,-0.3621374832130915,-0.4513182986130513,1.05590863108801,0.8898611696025789,-0.3717758402032918
FLAPPY,1,1,PTS92Q,53,alpha,-0.7950048406717838,-0.3015413599413122,-0.5119227373730173,-0.612639631081479,0.3363304546065522,-0.06327628402710916,0.8813175740056164,0.196287503877021
FLAPPY,1,1,PTS92Q,54,alpha,-0.2805880203710411,-1.0160521144074386,-0.8964135696025997,-0.663902963471593,-1.3069020578491568,-0.6411521200709211,-0.8590410141061053,-0.0635214107083227
FLAPPY,1,1,PTS92Q,55,alpha,0.4418924523566387,-0.6834919783138064,0.4970861500497906,0.6649088499038047,-1.0521936840285915,0.03674491210079251,0.2473018539169067,-0.1762663721429982
FLAPPY,1,1,PTS92Q,56,alpha,-1.1143610889347573,-0.21953941547255998,-0.7633946979509925,-1.082375057276194,0.24512296338535502,-0.7833590618377443,-1.0933094115059998,-0.3181587745893883
