game,difficulty,session,id,timestep,band,T7,O1,C1,Fp1,O2,C2,Fp2,T8
FLAPPY,3,1,PizzaSlice,55,alpha,-0.3369869441943576,-0.580496676523956,-0.8744419825564008,-0.7559030619894259,-1.2671095625516915,-0.8159376924146341,-0.4486013846298172,-0.08625441512218532
FLAPPY,3,1,PizzaSlice,56,alpha,-0.4211497235272396,-1.0280528533443722,-0.9383684634442707,-0.940082267316416,-1.1295714697926973,-1.3116781912574735,-0.811687873140934,-1.3035825668194259
FLAPPY,3,1,PizzaSlice,57,alpha,0.0010359251142864913,-0.9333693477843349,-0.8561044958361453,-0.750869456479347,-1.076215611892803,-0.508801018601926,-1.1520195257457138,-0.9720142978014388
FLAPPY,3,1,PizzaSlice,58,alpha,-0.32550645251588145,-0.9628280395395167,-0.37680680048056814,-0.5147397153471626,-1.121444604171697,0.4093948681851637,0.9419528705064574,-0.346489673826094
FLAPPY,3,1,PizzaSlice,59,alpha,-0.5581567650375893,-1.3327060544107932,-1.0713958915515795,-0.7051962257112672,-0.8322848988719513,-0.8857757369910735,-0.37379676048843113,-0.7180988106979025
FLAPPY,3,1,PizzaSlice,60,alpha,0.6355958607411686,0.16897234141114698,0.8031251311070606,1.1239552477538455,-0.0010702753268079053,0.8084446097723788,1.031987769830599,0.6298202003837515
FLAPPY,3,1,PizzaSlice,61,alpha,0.19593573730194025,-0.72020320571917,0.335066417396297,-0.04062687866690843,-0.8848713251816608,0.4181689122608418,1.3313918251508847,-0.9961858887833368
FLAPPY,3,1,PizzaSlice,62,alpha,-0.41191611501881964,0.49907977226673483,-0.38912504292157085,-0.5422451724040054,-0.9659321489663072,-0.4491479378296974,-0.32895358939018093,-0.7064033044037501
FLAPPY,3,1,PizzaSlice,63,alpha,-0.7062026242586183,0.15958631800335485,-1.1663906657498573,-0.7492012588791647,-0.9523370748689349,-1.3177289973297994,-1.2084544323194828,-1.2915777752378006
FLAPPY,3,1,PizzaSlice,64,alpha,-1.0284886239875413,0.5771507458320121,-0.8156064287895571,-0.7887437918268261,-0.2620552680288779,-0.7309466607163969,-1.0406155724583923,-0.681883224403569
FLAPPY,3,1,PizzaSlice,65,alpha,-0.6810584744003106,-0.3382750695874641,0.35106859309107286,-0.1787963625659692,-0.23850658034604888,0.9540074198847135,0.1613904722250121,0.06079061884829088
FLAPPY,3,1,PizzaSlice,66,alpha,-0.256268414451552,0.8807986681310966,1.239817931848383,1.025340171381901,0.2679483994265023,1.2425649096358913,0.40758682075697134,0.30479382518105486
FLAPPY,3,1,PizzaSlice,67,alpha,-0.8437849596630372,0.39106636277494716,0.29203396416149074,-0.5744226610823927,-0.3990540871267794,0.8011685140713807,0.40478552486767405,0.3487931979301327
FLAPPY,3,1,PizzaSlice,68,alpha,-0.7900220752883855,-0.3446090359126097,0.6551334824930003,0.13234860651683109,-0.6419529239884055,0.31891684175119844,0.20786014372968026,-0.3668346485728435
FLAPPY,3,1,PizzaSlice,69,alpha,-1.1870107450545626,-0.66976997069468,-0.6515462580174002,-0.9000527165277011,-1.0295104186020216,-0.8656746194949945,-0.46682886147725555,-0.35928345838571146
FLAPPY,3,1,PizzaSlice,70,alpha,-1.130113705998359,-0.7404246447005909,-0.7890275188107316,-0.862913741417763,-0.521469197147195,-0.8581996507793533,-1.1944378790696784,-0.6069441830840614
FLAPPY,3,1,PizzaSlice,71,alpha,-0.8234990258814485,-0.14502501098272697,-0.8977747362449063,-0.8018346877409623,-0.8322606682949313,-0.5892123433021632,-1.0091493192622811,-0.9371404186787076
FLAPPY,3,1,PizzaSlice,72,alpha,-1.3700939473303255,-0.7643207619844246,-0.8113575534547528,-0.8593780349694057,-1.4968812569655718,-0.7614366130264469,-0.5519284397698546,-0.672198113142329
FLAPPY,3,1,PizzaSlice,73,alpha,0.3025529517589994,0.4820966882524609,1.308060858716176,1.2322349528829384,0.3604485636608826,0.7116624168303768,-0.1453232206740741,-0.13453291308013682
FLAPPY,3,1,PizzaSlice,74,alpha,0.4338033146436454,0.13619693928279647,0.7424288178324208,0.30503475591683316,-0.2907509822468256,1.488242708410349,1.055094733213076,1.1826537879892838
FLAPPY,3,1,PizzaSlice,75,alpha,-0.7684578015335707,-0.3372109673821358,-0.19467407904325285,-0.2637434487127797,0.42208083516184053,0.283744455897002,-0.1793604605205797,0.5226716832616662
FLAPPY,3,1,PizzaSlice,76,alpha,-1.167760212925636,-1.1757947753784004,-0.5802607462041215,-0.7537410555590408,-0.799717753526103,-0.3291424123337183,-0.5791144074163762,-0.8596397738132243
FLAPPY,3,1,PizzaSlice,77,alpha,-1.0599342242328205,-0.3257658987954215,-0.75949125156659,-0.9958309002198733,-0.3688709694416983,-0.9866813151594261,-0.40181700829895894,-0.9154209874896271
FLAPPY,3,1,PizzaSlice,78,alpha,-1.1469918389179143,-0.6067486606182143,-0.4656401947141652,-0.6607412166671367,-0.3473576599247246,0.12259713174518617,0.08754147636599027,0.09655386118969833
FLAPPY,3,1,PizzaSlice,79,alpha,-0.7437751221365027,-0.8778071609567689,-0.6312408121577094,-0.4910082168739163,-0.9235003059311774,-0.2041245482934733,-0.6351662833304709,-0.738872880476957
SORTER,2,1,PizzaSlice,80,alpha,0.6597617755637852,0.6394564151186407,0.13064657654750908,0.8775256020748441,-0.2158699343113457,-0.5060970130869803,0.002668153249010186,-0.9622894843215494
SORTER,2,1,PizzaSlice,81,alpha,-1.1758370680247527,-0.6890359613785412,-0.7679249970078426,-0.9680657549894808,-0.9721974072329452,-1.0479128790510468,-0.8218376912864445,-0.8108258773889325
SORTER,2,1,PizzaSlice,82,alpha,-0.05463279252429406,1.609072035486067,0.5685251433251994,0.6945966325245937,1.997647873982111,-0.3437853016344054,-1.1188487963702058,-0.8797335994973637
SORTER,2,1,PizzaSlice,83,alpha,-0.5655770974379166,0.3061226809492796,-0.6880330611204896,-1.0902854503641397,1.2186638219369974,-1.2071131880416588,-0.8107393124566499,-0.08985790223977991
SORTER,2,1,PizzaSlice,84,alpha,-0.821454889606431,0.12328260283621993,-0.5843080687271356,-1.101525551522915,0.8681082280002892,-0.7264052702842416,0.02266632409698865,0.7839405986876914
SORTER,2,1,PizzaSlice,85,alpha,0.2744492801556252,0.36546198948838865,0.24227768430032512,1.425827238594273,0.5742843338323999,-0.12354332824098505,1.3431173773726455,2.3104280341503904
SORTER,2,1,PizzaSlice,86,alpha,-0.2688580351859135,-0.7466324507028604,-0.45468420211796384,0.49074960926594424,-0.9641526549975615,-0.7183991854981867,-0.6436561797362532,-0.4857810267836064
SORTER,2,1,PizzaSlice,87,alpha,-1.0025541749899962,-1.0946705411304771,-1.0175548058843542,-0.7804944174930318,-1.0533257339407054,-0.566506608138441,-0.9738250299384795,-0.7786824747498643
SORTER,2,1,PizzaSlice,88,alpha,0.2900754001556936,0.17006284803017863,-0.6702543476653611,-0.47702133007881076,0.2798486011262356,-0.3638274865081036,1.1083288108802474,1.0608019616478161
SORTER,2,1,PizzaSlice,89,alpha,-0.24392396807360797,-0.6550055977257813,0.2902916328562626,0.045576483125847535,-0.2045862748070427,1.6351241217686516,1.5682229888520203,1.5948745388686747
SORTER,2,1,PizzaSlice,90,alpha,-0.5687133802430481,-0.6268445361505548,-0.8920720898771781,-0.9526418496632597,-0.602307924427582,-0.7821073563854809,-1.2797056802435622,-1.2470877888443037
SORTER,2,1,PizzaSlice,91,alpha,0.19401638035084462,-0.8929909573610426,0.0940537971226531,0.30451224477071526,0.20338435437839167,0.00017435728866008153,-0.14938585455120248,-0.4375149603036746
SORTER,2,1,PizzaSlice,92,alpha,-1.1925909831089472,-0.3201814689917391,-0.4525412224261089,-0.7606727585912005,0.3284124877152072,-0.10488099506602835,-0.3870960703783639,-0.3614031174680079
SORTER,2,1,PizzaSlice,93,alpha,3.076326592461626,2.4941563890770784,2.21068699046971,3.459906193906558,2.6775394204980874,0.7573691413724349,0.05436121657441823,-0.3333603325909671
SORTER,2,1,PizzaSlice,94,alpha,2.4348822125410137,3.2898670817093745,5.26123334520033,5.581911498360005,2.992618318892415,3.982648077489088,1.3706623474296418,2.6880665062006344
SORTER,2,1,PizzaSlice,95,alpha,-0.0006571543162785795,1.2474855627719579,2.2005651362516208,1.1595917370965303,1.5823677162959113,1.6618693044171426,2.7351392978689666,3.2155065035773234
SORTER,2,1,PizzaSlice,96,alpha,-1.2015568507467875,-0.2991466029408885,-0.9591028740468633,-0.9290882915225261,-0.13297736319714348,-0.9259067655094539,-0.7642910594007002,-0.41629029152823993
SORTER,2,1,PizzaSlice,97,alpha,-1.015322866021787,0.2538212377982749,0.3882949070122595,-0.02145941580533652,0.6197667207317432,0.6636322288361354,0.2555905292622164,0.675331727480256
SORTER,2,1,PizzaSlice,98,alpha,-0.0442421622673903,1.83776975251801,0.38128347028712156,-0.07203085906054689,2.9033474439233506,1.2167617305049636,0.9168551062112312,1.5328919657450355
SORTER,2,1,PizzaSlice,99,alpha,0.23700593141366305,1.3510792707190575,0.6770528684317514,0.45518255216683945,1.9380429736392295,0.3237523421418354,-0.15908283815309007,-0.004903422839965201
SORTER,2,1,PizzaSlice,100,alpha,4.248836415322056,3.3537236526577106,2.256630876157351,3.3803779598495467,1.7838394711289212,0.700076559148013,1.813053211133654,2.5165436228409654
SORTER,2,1,PizzaSlice,101,alpha,0.46073188865538917,0.9140094963171955,2.0117827510387687,1.5011251395281946,0.6457246194109989,0.9395588488906091,-0.28477480891729956,-0.1392408649862481
SORTER,2,1,PizzaSlice,102,alpha,2.0499271902842646,0.918129052074384,1.323827972963808,2.0889089408903376,-0.10247696154713308,0.32823302967755397,1.1174984590744013,-0.1619670077623415
SORTER,2,1,PizzaSlice,103,alpha,1.9567992260250056,1.234494567635226,-0.16717767481824697,0.7896345807736819,1.7581024933947498,0.08953655571048079,0.6323166270276056,0.1636708312939008
SORTER,2,1,PizzaSlice,104,alpha,-0.13071871527971554,0.02651092915426965,-0.4585186888232172,-0.20313859559716377,1.6110540592319729,-0.21462524188979723,1.0993408452047275,0.1646685484635722
SORTER,2,1,PizzaSlice,105,alpha,-0.15284877409267522,-0.5496683636872506,-0.6264629087898007,-0.5827505995848548,1.3802176273281108,-0.4875172778454609,-0.14556447600894654,0.1573760067862513
SORTER,2,1,PizzaSlice,106,alpha,-0.6395017503388314,-0.02588335029557141,-0.16876379054514515,-0.10606392642077828,0.5432640150616004,0.776423656272114,1.5613485525877047,1.7210468021469694
SORTER,2,1,PizzaSlice,107,alpha,0.6650406079585559,0.3081879633927741,-0.7030973464610049,0.08914175286450515,2.0651387434666737,-0.36399974025619286,1.9177330053787471,0.2557234380062131
SORTER,2,1,PizzaSlice,108,alpha,-0.6420915668132894,-0.14443683686796033,0.056237293070108905,-0.3428908919780752,1.1584344170319534,-0.19849450316185172,0.033236185326283085,0.5689382706613169
SORTER,2,1,PizzaSlice,109,alpha,-0.00012627451272729305,-0.508400367353755,-0.42640107523075965,-0.24104873754622747,-0.7042007856933954,-1.104824990287451,-0.9117029342768815,-1.2549502819072627
SORTER,2,1,PizzaSlice,110,alpha,1.3048289818896328,0.44137527875153776,1.19593865425853,1.6992072676246996,-0.11566581667400344,0.7595863267648424,-0.5914457839800861,-0.2553236684034667
SORTER,2,1,PizzaSlice,111,alpha,0.7345142897846244,1.3000084386125486,0.11066940416508861,0.8052916601309607,1.5520754032723236,0.09325742889887587,-0.08336230602721212,0.040561455964628436
SORTER,2,1,PizzaSlice,112,alpha,1.3248108733018245,2.2513184683553553,2.469938863602015,2.1167435487262503,0.9939417424904131,2.009451856599576,2.831424850485531,2.659924329940509
SORTER,2,1,PizzaSlice,113,alpha,2.0637070106151105,3.223061280150578,3.317664465463113,3.9068806423518696,2.167319647099124,1.8639158609195772,1.2596164193871202,1.4059451475497304
SORTER,2,1,PizzaSlice,114,alpha,-0.4791246141748968,0.9145395528995021,-0.01998025320464934,-0.08626745833121542,1.0118721338140166,-0.006064381804244201,0.6462676276922367,-0.3174676413019292
SORTER,2,1,PizzaSlice,115,alpha,0.1760794376171903,1.094752169595113,1.150606648468079,1.4434509988430277,1.7687210079640239,2.1409614809828255,0.38368058851745607,1.2871936953021794
SORTER,2,1,PizzaSlice,116,alpha,-0.47143179585662803,2.208091559779773,1.4050280715542376,0.5841282080818935,1.5511077847287105,1.7137159315941701,1.5274016782975022,0.6650436504000757
SORTER,2,1,PizzaSlice,117,alpha,0.6255435861456471,0.17271997707328973,-0.18697892333960278,0.3333884835335571,0.8250730535905494,0.8654430133378836,1.3958689507702007,1.6146605017479772
SORTER,2,1,PizzaSlice,118,alpha,-0.06634174668230283,-0.9808628145798209,-0.2649974487375994,-0.44739223990119986,-0.9831312009579829,-0.6466827110655727,0.023851241426299578,-0.7685906969621541
SORTER,2,1,PizzaSlice,119,alpha,1.0056567780939916,1.293190449554008,2.0902713440966587,2.5722231465651,0.3198943979747478,1.8163882787728365,-0.6747726496351908,0.5214249043142534
SORTER,2,1,PizzaSlice,120,alpha,0.015077345949149057,0.2477595924410692,-0.471413793043686,0.21246371286119334,0.8972567477137398,-0.004483326193561411,0.7305889830360615,0.1763357291062825
SORTER,2,1,PizzaSlice,121,alpha,-0.10254496888242413,-0.4795819469964631,-0.6109433855281213,-0.5121983797919348,-0.5284218564004639,0.030412206435174977,-0.1128122981026825,-0.5352661853866835
SORTER,2,1,PizzaSlice,122,alpha,-0.44427178229580305,-0.09110530874124602,-0.4475247877744176,-0.12453005572962307,-0.2841216346359494,-0.1165043429256673,0.5641714022103764,0.7485623148502276
SORTER,2,1,PizzaSlice,123,alpha,0.13177492019499726,0.07166614073613783,-0.6276428644090066,0.2711953347473189,-0.2844819040178659,-0.9123202844472128,0.41137559557608966,0.05711698755225698
SORTER,2,1,PizzaSlice,124,alpha,1.508414985696831,1.1161596739628055,-0.3180339155014402,1.0971943844174252,0.6664679200880889,-0.3315134553964567,-0.8033925638411562,-0.17359628594543636
SORTER,2,1,PizzaSlice,125,alpha,0.052705429764197356,0.32950871198048903,0.1147842061161121,-0.25937157613240186,1.3204008935533915,0.12275204273006511,-0.3275143075795087,-0.6767839117270907
SORTER,2,1,PizzaSlice,126,alpha,1.4906847126514744,0.7591730691340222,1.7497199439658113,2.348602001140912,1.673504813689069,1.1098512970831478,0.42592972168196236,0.5224960305539539
SORTER,2,1,PizzaSlice,127,alpha,-0.32889091343170707,0.47352745675310537,-0.4444618361384197,-0.007267349762301857,0.530627402951693,-0.3222214476712379,0.08298883174084609,-0.09873278862538841
SORTER,2,1,PizzaSlice,128,alpha,-0.8053601554821437,-0.32817095186803963,-0.08800679092942135,-0.5179486086125241,-0.5121636077677546,-0.029691102777335304,-0.49536741974041254,-0.8403987639660893
SORTER,2,1,PizzaSlice,129,alpha,-0.16784074234284857,0.5471658605688119,-0.20654446315504993,0.5309474399454351,0.3735248381394026,-0.06428326955016495,-0.4979395592391529,0.733126116974585
SORTER,2,1,PizzaSlice,130,alpha,-0.8721347208884537,-0.0676089215619247,-0.230728530320586,-0.6003448325343306,-0.11259574661835456,-0.17282083596231898,0.22811084114532382,0.5320748873521031
SORTER,2,1,PizzaSlice,131,alpha,0.06899993996605683,0.28667569657721453,1.1554935290559958,1.4209989977761175,0.28145442355885747,1.9370127585483548,3.0310289551423812,1.6607101365982329
SORTER,2,1,PizzaSlice,132,alpha,3.1056585263407035,1.183583054485237,1.6169400487675234,3.1764928058362245,1.1008401731291002,0.9532432475015279,2.5120009200738607,1.2198171256835761
SORTER,2,1,PizzaSlice,133,alpha,3.5179494412986747,5.063046220796248,3.8265965380035554,5.067732433196749,4.12316979474998,2.5122336570469734,1.6925606066216412,1.390238757833103
SORTER,2,1,PizzaSlice,134,alpha,1.0271808480576077,1.6898506259306538,1.8606248522416302,2.6391329575007827,2.4221602406910865,2.0130558050253473,0.6359288674381157,1.1168965422345305
SORTER,2,1,PizzaSlice,135,alpha,0.449003023422285,1.7533928011681814,0.17954261123660473,0.0047155347561282784,1.8668371918553281,0.2167813149289544,-0.42985725318334317,-1.195293629108323
SORTER,2,1,PizzaSlice,136,alpha,0.08644241297835596,0.6959618674855653,0.08249353308476895,0.253999685062125,0.5515765164480927,0.14563785860920023,0.020672530962568714,-0.2732807645249435
SORTER,2,1,PizzaSlice,137,alpha,1.322766722490738,1.4833405987385249,-0.9184469000135089,0.12880058520861762,0.13987339799551082,-0.8721024630318998,0.4862578485771752,0.23597812504622426
